ukhoId,ukhoName,ukhoLocation,gmaAddress,gmaLatitude,gmaLongitude,gmaCity,gmaCountry,gmaStatus
8029,Akita,Japan Honshu West Coast,"Akita, Akita Prefecture, Japan",39.7199218,140.1035697,Akita,Japan,done
6570,Ahe,Tuamoto (Low) Archipelago,"Ahe, French Polynesia",-14.5011824,-146.3153013,,French Polynesia,done
8106,Akkeshi,Japan Hokkaido East Coast,"Akkeshi, Akkeshi District, Hokkaido Prefecture, Japan",43.0518705,144.8473601,Akkeshi,Japan,done
6384,Ahipara Bay,New Zealand North Island,"22 Reef View Rd, Ahipara 0410, New Zealand",-35.1754512,173.1395055,Ahipara,New Zealand,done
4487,Akra Semaphore,India East Coast,,,,,,not_found
5525,Aiduna,Papua,"Aiduna, Aindua, Mimika Bar. Jauh, Kabupaten Mimika, Papua, Indonesia",-4.436192,135.256805,Aiduna,Indonesia,done
822,Akranes,Iceland,"Akranes, Iceland",64.3219244,-22.0702847,Akranes,Iceland,done
5591,Aigura Point,Papua New Guinea,,,,,,not_found
1984A,Akrotiri,Cyprus,"Thera 847 00, Greece",36.3517952,25.403447,Thera,Greece,done
5529,AIKA,Papua,"Ajka, Hungary",47.1036349,17.5517783,Ajka,Hungary,done
7690,Akune,Japan Kyushu West Coast,"Akune, Kagoshima Prefecture, Japan",32.0144696,130.1927734,Akune,Japan,done
6771,Ailinglapalap Atoll,Marshall Islands,"Ailinglaplap Atoll, RMI",7.399999999999999,168.75,,Marshall Islands,done
849,Akureyri,Iceland,"Akureyri, Iceland",65.68849209999999,-18.1261693,Akureyri,Iceland,done
7837,Aioi,Japan Honshu South Coast,"Aioi, Hyogo Prefecture, Japan",34.8036006,134.4680664,Aioi,Japan,done
8497,Akutan Island,Aleutian Islands,"Akutan Island, Alaska, USA",54.1154942,-165.9392546,,United States,done
4826,Air Bangis,Sumatera South West Coast,"Aia Bangih, Beremas River, West Pasaman Regency, West Sumatra, Indonesia",0.2770603,99.34511180000001,,Indonesia,done
4119,Al `Aqabah,Jordan,"Aqaba, Jordan",29.5320522,35.0063209,Aqaba,Jordan,done
6603,Aitutaki,Cook Islands South,"Aitutaki, Cook Islands",-18.8579523,-159.7852843,,Cook Islands,done
4179,Al Ashkhara,Oman,"Al Ashkharah, Oman",21.851454,59.5671176,Al Ashkharah,Oman,done
1794,Ajaccio,Corsica,"Ajaccio, France",41.919229,8.738635,Ajaccio,France,done
4271,AL BASRAH,Iraq,"Basrah, Iraq",30.5081033,47.7834888,Basrah,Iraq,done
2073,Ajax Bay,Falkland Islands,"E Ajax Dr, Suttons Bay, MI 49682, USA",44.9608449,-85.6347419,Suttons Bay,United States,done
4268A,Al Basrah (Al Bakr) Terminal,Iraq,,,,,,not_found
8023,Ajigasawa,Japan Honshu West Coast,"Ajigasawa, Nishitsugaru District, Aomori Prefecture, Japan",40.779913,140.2086952,Ajigasawa,Japan,done
4253B,Al Budayyi,Bahrain,"Budaiya, Bahrain",26.2109291,50.4489065,Budaiya,Bahrain,done
7933,Ajiro,Japan Honshu South Coast,"Ajiro, Atami, Shizuoka Prefecture 413-0103, Japan",35.0484388,139.0915361,Atami,Japan,done
4269,AL FAW,Iraq,"Faw, Iraq",30.1603332,48.19955909999999,Faw,Iraq,done
8056,Ajiro (Honshu W Coast),Japan Honshu West Coast,,,,,,not_found
4262A,Al Fintas,Kuwait,"Fintas, Kuwait",29.1696666,48.1175767,Fintas,Kuwait,done
4204,AJMAN,United Arab Emirates,Ajman - United Arab Emirates,25.4052165,55.5136433,Ajman,United Arab Emirates,done
4170,Al Hallaniyah,Oman,"Al Hallaniyah, Oman",17.5041962,56.03614690000001,,Oman,done
4129,Al Hasani,Saudi Arabia,"9 Lynwood Rd, London W5 1JQ, UK",51.52927,-0.2997344,,United Kingdom,done
2077A,Albemarle,Falkland Islands,"Albemarle, NC, USA",35.3501426,-80.2000578,Albemarle,United States,done
4146A,Al Hudaydah,Republic of Yemen,"Al Hudaydah, Yemen",14.7909118,42.9708838,Al Hudaydah,Yemen,done
114,Albert Bridge,England,"Albert Bridge, London SW3, UK",51.4822293,-0.1666746,,United Kingdom,done
1992,AL ISKANDARIYAH (ALEXANDRIA),Egypt,"Alexandria, Alexandria Governorate, Egypt",31.2000924,29.9187387,Alexandria,Egypt,done
3026,Alberton,Canada,"Alberton, South Africa",-26.3223942,28.1239717,Alberton,South Africa,done
4253C,Al Jasser Island,Bahrain,,,,,,not_found
5923,Albino Rock,Australia East Coast,"Albino Rock, Queensland 4805, Australia",-18.8333333,146.7333333,,Australia,done
4202,Al Jazeera Port,United Arab Emirates,Al Jazeera - Ras al Khaimah - United Arab Emirates,25.7131449,55.8016168,,United Arab Emirates,done
1741A,Alcochete,Portugal,"Alcochete, Portugal",38.7561726,-8.9598931,,Portugal,done
4239A,Al Jazirah Al Aliyah,Qatar,جزيرة العالية، الدوحة، Qatar,25.4063889,51.5655556,الدوحة,Qatar,done
3978,Aldabra Islands,Seychelles,"Aldabra, Seychelles",-9.4236984,46.3432781,,Seychelles,done
4255,AL JUBAYL,Saudi Arabia,Al Jubail Saudi Arabia,26.9597709,49.5687416,Al Jubail,Saudi Arabia,done
139,Aldeburgh,England,"Aldeburgh, UK",52.155357,1.600446,Aldeburgh,United Kingdom,done
4189A,Al Khaburah,Oman,"Al Khaburah, Oman",23.9628375,57.095682,Al Khaburah,Oman,done
9151,Aleck Bay,United States,"Aleck Bay, Washington 98261, USA",48.42721299999999,-122.8593864,,United States,done
4247E,Al Khraij,Qatar,Al Kharj Saudi Arabia,24.1455367,47.3119448,Al Kharj,Saudi Arabia,done
3407A,Alert,Canadian Arctic,"Alert, IN 47283, USA",39.16032999999999,-85.6783093,Alert,United States,done
4253E,Al Khubar,Saudi Arabia,Al Khobar Saudi Arabia,26.2171906,50.1971381,Al Khobar,Saudi Arabia,done
9016,Alert Bay,"Canada, Vancouver Island","Alert Bay, BC, Canada",50.58448550000001,-126.9254093,Alert Bay,Canada,done
4170B,Al Lakbi,Oman,,,,,,not_found
1233,ALESUND,Norway,"Alesund, Norway",62.47222840000001,6.149482,Alesund,Norway,done
4194A,Al Lima,Oman,"28 Lowell Rd #3&4, Hudson, NH 03051, USA",42.7701211,-71.4118003,Hudson,United States,done
1740C,Alfeite,Portugal,"2810 Almada, Portugal",38.6653401,-9.146785699999999,Almada,Portugal,done
4162,Al Mukalla,Republic of Yemen,"Al Mukalla, Yemen",14.5404328,49.127197,Al Mukalla,Yemen,done
836,Alftafjordhur,Iceland,,,,,,not_found
4151,Al Mukha,Republic of Yemen,"Mocha, Yemen",13.3203021,43.2473146,Mocha,Yemen,done
1769,Algeciras,Spain,"Algeciras, Cádiz, Spain",36.1407591,-5.456233,Algeciras,Spain,done
4139,Al Qunfudhah,Saudi Arabia,Al Qunfudhah Saudi Arabia,19.1281398,41.0787392,Al Qunfudhah,Saudi Arabia,done
1774,Alicante,Spain,"Alicante, Spain",38.3459963,-0.4906855,Alicante,Spain,done
4098,Al Qusayr,Egypt,"Al Qusayr, Syria",34.5082501,36.5823944,Al Qusayr,Syria,done
2298,Aliki,Guyana,"Aliki 844 00, Greece",36.998525,25.1367165,Aliki,Greece,done
4238,Al Wakrah,Qatar,"Al Wakrah, Qatar",25.1659314,51.5975524,Al Wakrah,Qatar,done
4394,Alleppey,India West Coast,"Alappuzha, Kerala, India",9.498066699999999,76.3388484,Alappuzha,India,done
9309,Alameda,United States,"Alameda, CA, USA",37.7652065,-122.2416355,Alameda,United States,done
2637,Alligator Reef,United States,"North, Atlantic Ave, Ocean Twp, United States",24.8517748,-80.6188171,Ocean Township,United States,done
6212,ALBANY,Australia South Coast,"Albany, NY, USA",42.6525793,-73.7562317,Albany,United States,done
0109E,Allington Lock,England,"River Medway, United Kingdom",51.2956595,0.5062679999999999,,United Kingdom,done
2747,Albany (Hudson River),United States,"Albany, NY, USA",42.6525793,-73.7562317,Albany,United States,done
0229A,Alloa,Scotland,"Alloa FK10, UK",56.114073,-3.791896,Alloa,United Kingdom,done
1773A,Almeria,Spain,"Almería, Spain",36.86699970000001,-2.3221622,,Spain,done
2877,Amherst Harbour,Canada,"1895 Cooper Foster Park Rd #101, Amherst, OH 44001, USA",41.4179651,-82.1993656,Amherst,United States,done
5583,Alotau,Louisiade Archipelago,"Alotau, Papua New Guinea",-10.3157027,150.4587795,Alotau,Papua New Guinea,done
477,Amlwch,Wales,"Amlwch LL68, UK",53.410658,-4.345693,Amlwch,United Kingdom,done
1595A,Alpha-Baie De Seine,France,,,,,,not_found
3443,Ammassalik,Greenland East Coast,"Tasiilaq, Greenland",65.6134561,-37.6335696,Tasiilaq,Greenland,done
3972A,Alphonse Island,Seychelles,"Alphonse Atoll, Seychelles",-7.008610999999999,52.72944400000001,,Seychelles,done
5384,Ampenan,Lombok,"Ampenan, Mataram City, West Nusa Tenggara, Indonesia",-8.570530699999999,116.0857155,,Indonesia,done
1449,Alte Weser Lighthouse,Germany,,,,,,not_found
1425,Amrum-Hafen,Germany,"Mittelstraße 24, 25946 Wittdün auf Amrum, Germany",54.62625,8.39351,Wittdün auf Amrum,Germany,done
4799,Alur Sembilan,Sumatera North East Coast,,,,,,not_found
2373,AMUAY,Venezuela,"Amuay, Falcón, Venezuela",11.776897,-70.2423207,Amuay,Venezuela,done
2579,Alvarado,Mexico (Gulf),"Alvarado, TX 76009, USA",32.4065312,-97.2116782,Alvarado,United States,done
8478,Amukta Island,Aleutian Islands,"Amukta Island, Alaska, USA",52.4881626,-171.2744513,,United States,done
1255,Alverstraumen,Norway,"Alverstraumen, Norway",60.57374530000001,5.2237795,Alverstraumen,Norway,done
7157,AN HSU (BAY ISLAND),China,"898 Oyster Bay Rd, East Norwich, NY 11732, USA",40.8466691,-73.5352858,East Norwich,United States,done
4543,Ama,Burma,"Ama, LA 70031, USA",29.9521491,-90.2964674,Ama,United States,done
7182,An-P'ing Kang,T'ai-Wan,"An Ping Lu, Yuhang Qu, Hangzhou Shi, Zhejiang Sheng, China",30.4107856,120.2878864,Hangzhou Shi,China,done
7846,Amagasaki,Japan Honshu South Coast,"Amagasaki, Hyogo Prefecture, Japan",34.7337339,135.4063757,Amagasaki,Japan,done
9149,Anacortes,United States,"Anacortes, WA 98221, USA",48.51260449999999,-122.6126718,Anacortes,United States,done
9449,Amapala,Honduras,"Amapala, Honduras",13.2916538,-87.65194729999999,Amapala,Honduras,done
8369,Anadyr,Siberia,"Anadyr, Chukotka Autonomous Okrug, Russia, 689000",64.7336613,177.4968266,Anadyr,Russia,done
4350,Ambheta,India West Coast,"Ambheta, Gujarat 395005, India",21.2614103,72.743704,Ambheta,India,done
7862,Anaga Ura,Japan Honshu South Coast,,,,,,not_found
5625,Ambitle Island,Bismarck Archipelago,"Ambitle Island, Papua New Guinea",-4.0796535,153.6160235,,Papua New Guinea,done
8044B,Anamizu,Japan Honshu West Coast,"Anamizu, Hosu District, Ishikawa Prefecture, Japan",37.230995,136.9124745,Anamizu,Japan,done
206,Amble,England,"Amble, Morpeth NE65, UK",55.331461,-1.585261,Amble,United Kingdom,done
3873,Anarontsangana,Madagascar,,,,,,not_found
5439,AMBON,The Molucca Islands,"Teluk Ambon, Kota Ambon, Maluku, Indonesia",-3.6553932,128.1907723,Teluk Ambon,Indonesia,done
5735,Anatom,Vanuatu,"The Old Barn/32 Gogarbank, Edinburgh EH12 9DE, United Kingdom",55.9243846,-3.3266644,,United Kingdom,done
5726,Ambrym Island,Vanuatu,"Ambrym, Vanuatu",-16.2477839,168.1564432,,Vanuatu,done
8570,Anchorage (Knik Arm),Alaska,"820 E 15th Ave, Anchorage, AK 99501, USA",61.20749960000001,-149.8682026,Anchorage,United States,done
5373,Ambunten,Madura,"Ambunten, Sumenep Regency, East Java, Indonesia",-6.893463499999999,113.7432145,,Indonesia,done
1889,ANCONA,Italy,"Ancona, Italy",43.6158299,13.518915,Ancona,Italy,done
5758,Amedee Lighthouse,New Caledonia,"South Province, New Caledonia",-22.4772569,166.4681429,,New Caledonia,done
1231,Andalsnes,Norway,"Åndalsnes, Norway",62.56744610000001,7.68722,Åndalsnes,Norway,done
8799,American Bay,Prince of Wales Island,"Bay County, FL, USA",30.1805306,-85.684578,,United States,done
1177,Andenes,Norway,"Andenes, Norway",69.31607989999999,16.1202284,Andenes,Norway,done
6154,American River,Australia South Coast,"American River, California, USA",38.5990514,-121.3641385,,United States,done
8494,Anderson Bay,Aleutian Islands,"Bay St, Anderson, CA 96007, USA",40.459257,-122.2888,Anderson,United States,done
3871,Andoany (Hellville),Madagascar,"Hell-Ville, Madagascar",-13.3970988,48.26672790000001,Hell-Ville,Madagascar,done
7510,Anmado,Korea West Coast,"V. Mačernio g. 25, Plungė 90141, Lithuania",55.9071223,21.8287782,Plungė,Lithuania,done
4532,Andrew Bay,Burma,"Andrew St SE, Palm Bay, FL 32909, USA",27.9828119,-80.654333,Palm Bay,United States,done
2620A,Anna Maria,United States,"50 Sunset Ln, Paxton, MA 01612, USA",42.327075,-71.91794399999999,Paxton,United States,done
3916,Androka,Madagascar,"Androka, Madagascar",-25.029079,44.074669,Androka,Madagascar,done
426,Annan Waterfoot,Scotland,"Waterfoot Rd, Annan DG12 6BY, UK",54.981348,-3.2695828,,United Kingdom,done
4400A,Androth Island,Lakshadweep,"Andrott, 682551",10.8126222,73.68010919999999,,India,done
2712,Annapolis,United States,"Annapolis, MD, USA",38.9784453,-76.4921829,Annapolis,United States,done
2460,Anegada,Leeward Islands,"Anegada, British Virgin Islands",18.7272441,-64.34308920000001,,British Virgin Islands,done
2902,Annapolis Royal,Canada,"Annapolis Royal, NS, Canada",44.742226,-65.515822,Annapolis Royal,Canada,done
7945A,Anesaki,Japan Honshu South Coast,"Anesaki, Ichihara, Chiba Prefecture 299-0111, Japan",35.4750256,140.0448185,Ichihara,Japan,done
9315,Ano Nuevo Island,United States,"Año Nuevo Island, California, USA",37.10829349999999,-122.336614,,United States,done
5635,Anewa Bay,Bismarck Archipelago,,,,,,not_found
2005,Anse Betsy,Antarctica,,,,,,not_found
4076,Anfile Bay,Eritrea,,,,,,not_found
1642,Anse De Feunteun Aod,France,,,,,,not_found
4719,Angler Bank,Singapore,"Angler, Carbondale, CO 81623, USA",39.4337702,-107.2586051,Carbondale,United States,done
1628B,Anse De Primel,France,"Anse de Primel, France",48.715833,-3.807796,,France,done
3843,Angoche (Canal Do Sul),Mozambique,,,,,,not_found
6317B,Anson Bay,Australia North Coast,"Jalan Maharajalela, 36000 Teluk Intan, Perak, Malaysia",3.9936122,100.9958922,Teluk Intan,Malaysia,done
9801,Angostura Guia,Chile,,,,,,not_found
233,Anstruther Easter,Scotland,"Anstruther KY10, UK",56.22298000000001,-2.700539,Anstruther,United Kingdom,done
9772,Angostura Inglesa,Chile,"English Narrows, Chile",-48.916667,-74.408333,,Chile,done
1581B,Antifer (Le Havre),France,"31 Rue Saint-Jacques, 76600 Le Havre, France",49.486607,0.108188,Le Havre,France,done
9811,Angostura Kirke,Chile,,,,,,not_found
2994,Antigonish,Canada,"Antigonish, NS, Canada",45.62266049999999,-61.9928025,Antigonish,Canada,done
3466,Angra Do Heroismo,Azores,"9700 Angra do Heroísmo, Portugal",38.6635375,-27.2293969,Angra do Heroísmo,Portugal,done
2521,Antilla,Cuba,"Antilla, Cuba",20.8325254,-75.7284267,Antilla,Cuba,done
2197,Angra Dos Reis,Brazil,"Angra dos Reis - State of Rio de Janeiro, Brazil",-23.0058039,-44.3157913,,Brazil,done
6535,Antipodes Islands,New Zealand South Island,"Antipodes Islands, New Zealand",-49.6642656,178.7756278,,New Zealand,done
4371,Angria Bank,India West Coast,Angria Bank,16.5,72.08333329999999,,,done
9610,Antofagasta,Chile,"Antofagasta, Antofagasta Region, Chile",-23.6509279,-70.39750219999999,Antofagasta,Chile,done
7498,Anheung,Korea West Coast,"Anheung, Anheung-ri, Anheung-myeon, Hoengseon, South Korea",37.40152,128.158096,Hoengseon,South Korea,done
2191C,Antonina,Brazil,"Antonina, PR, Brazil",-25.4328356,-48.7162067,Antonina,Brazil,done
4984,Anilao,Philippine Islands,"Anilao, Iloilo, Philippines",11.0002604,122.740723,Anilao,Philippines,done
3948,ANTSIRANANA (DIEGO SUAREZ),Madagascar,"Antisiranana, Madagascar",-12.3231349,49.2942833,Antisiranana,Madagascar,done
4946,Anini-Y,Philippine Islands,"Anini-y, Antique, Philippines",10.4515207,121.958687,Anini-y,Philippines,done
1539,ANTWERP (PROSPERPOLDER),Belgium,,,,,,not_found
6516,Anita Bay,New Zealand South Island,"Anita, Moapa Valley, NV 89040, USA",36.5609802,-114.4446928,Moapa Valley,United States,done
1543,Antwerpen,Belgium,"Antwerp, Belgium",51.2194475,4.4024643,Antwerp,Belgium,done
8043B,Ao,Japan Honshu West Coast,Austria,47.516231,14.550072,,Austria,done
0338A,Applecross,Scotland,"Applecross WA 6153, Australia",-32.014,115.839,Applecross,Australia,done
4637,Ao Kaulak,Thailand West Coast,,,,,,not_found
536,Appledore,England,"Appledore, UK",51.053778,-4.193055999999999,Appledore,United Kingdom,done
6896,Ao Muang Trat,Thailand,"45/39 Tesbarn 5 Rd., Tumbon Wang Krachae, Amphoe Mueang Trat, 23000, Thailand",11.5832972,102.5765991,,Thailand,done
4244,Ar Ru'ays,Qatar,"Al Ruwais, Qatar",26.1301245,51.1977605,Al Ruwais,Qatar,done
4640,Ao Nang (Krabi),Thailand West Coast,"Ao Nang, Mueang Krabi District, Krabi, Thailand",8.0362834,98.8328141,Ao Nang,Thailand,done
4221B,Ar Ru'ays (United Arab Emirates),United Arab Emirates,,,,,,not_found
6889,Ao Sattahip,Thailand,,,,,,not_found
2225,ARACAJU,Brazil,"Aracaju, SE, Brazil",-10.9472468,-37.0730823,Aracaju,Brazil,done
7868,Ao Shima,Japan Shikoku North Coast,"Ao-shima, Japan",33.7333333,132.4833333,,Japan,done
6335A,Arafura Sea,Australia North Coast,Arafura Sea,-8.7762905,136.2091547,,,done
7798,Aohama,Japan Kyushu North Coast,"Boulder Run Mall, 319 Franklin Ave, Wyckoff, NJ 07481, USA",41.012158,-74.16673639999999,Wyckoff,United States,done
241,Arbroath,Scotland,"Arbroath DD11, UK",56.559107,-2.591543,Arbroath,United Kingdom,done
7159C,Aojiao,China,,,,,,not_found
1691,Arcachon (Eyrac),France,"Port d'Eyrac, 33120 Arcachon, France",44.66201969999999,-1.1542048,Arcachon,France,done
7829B,Aoki,Japan Honshu South Coast,"Aoki, Chiisagata District, Nagano Prefecture, Japan",36.3703459,138.1288396,Aoki,Japan,done
6361,Archer River,Australia North Coast,"Archer River QLD 4892, Australia",-13.3477828,142.5267209,Archer River,Australia,done
8017,Aomori,Japan Honshu East Coast,"Aomori Prefecture, Japan",40.8243077,140.7399984,,Japan,done
3319,Arctic Bay,Canadian Arctic,"Arctic Bay, NU, Canada",73.03757499999999,-85.148031,Arctic Bay,Canada,done
8143,Aonae,Japan Hokkaido West Coast,"Aonae, Okushiri, Okushiri District, Hokkaido Prefecture 043-1521, Japan",42.0628467,139.4496276,Okushiri,Japan,done
0371B,Ardchattan Point,Scotland,,,,,,not_found
6370,Aotea Harbour,New Zealand North Island,"Aotea Harbour, New Zealand",-37.9808799,174.8432665,,New Zealand,done
631,Ardglass,Northern Ireland,"Ardglass, Downpatrick BT30, UK",54.2633033,-5.6108327,Ardglass,United Kingdom,done
2614,Apalachicola,United States,"Apalachicola, FL 32320, USA",29.7257675,-84.9832435,Apalachicola,United States,done
2041A,Ardley Cove,Antarctica,"Ardley Ave, Oakland, CA 94602, USA",37.8018963,-122.2234952,Oakland,United States,done
3636,APAPA,Nigeria,"Apapa, Lagos, Nigeria",6.45528,3.3640841,Lagos,Nigeria,done
378,Ardnave Point,Scotland,"Ardnave, Bridgend, United Kingdom",55.873096,-6.346321,,United Kingdom,done
5004,Aparri,Philippine Islands,"Aparri, Cagayan, Philippines",18.3550839,121.6420059,Aparri,Philippines,done
410,Ardrossan,Scotland,"Ardrossan, UK",55.64388899999999,-4.81182,Ardrossan,United Kingdom,done
6684,Apia,Samoa Islands,"Apia, Samoa",-13.8506958,-171.7513551,Apia,Samoa,done
6165,Ardrossan (S. Australia),Australia South Coast,"Ardrossan SA 5571, Australia",-34.4191074,137.9178012,Ardrossan,Australia,done
4934,Apo Island,Philippine Islands,"Apo Island, Dauin, Philippines",9.079721300000001,123.2714292,Dauin,Philippines,done
2239,Areia Branca (Salineiro Terminal),Brazil,,,,,,not_found
8419,Apokak,Alaska,,,,,,not_found
9288,Arena Cove,United States,"Arena Cove, California, USA",38.9116615,-123.7154467,,United States,done
6081,Apollo Bay,Australia East Coast,"Apollo Bay VIC 3233, Australia",-38.75,143.65,Apollo Bay,Australia,done
1290,Arendal,Norway,"Arendal, Norway",58.4617568,8.7724499,Arendal,Norway,done
7004,Apowan,Vietnam,,,,,,not_found
3159,ARGENTIA,Newfoundland,"Argentia, NL A0B, Canada",47.302052,-53.986824,Argentia,Canada,done
1399,Arhus,Denmark,"Aarhus, Denmark",56.162939,10.203921,Aarhus,Denmark,done
0074B,Arundel,England,"Arundel BN18, UK",50.855171,-0.555119,Arundel,United Kingdom,done
9594,Arica,Chile,"Arica, Arica y Parinacota Region, Chile",-18.4782534,-70.3125988,Arica,Chile,done
6569,Arutua,Tuamoto (Low) Archipelago,"Arutua, French Polynesia",-15.2899056,-146.786149,,French Polynesia,done
2960,Arichat,Canada,"Arichat, NS, Canada",45.5137315,-61.01184250000001,Arichat,Canada,done
1820,Arzew,Algeria,"Arzew, Algeria",35.8602138,-0.3465971,Arzew,Algeria,done
3199,Ariege Bay,Newfoundland,,,,,,not_found
1993,As Sallum,Egypt,"El Salloum, Qesm as Saloum, Matrouh Governorate, Egypt",31.575001,25.159321,El Salloum,Egypt,done
7625,Arikawa,Japan,"Japan, 〒810-0073 Fukuoka-ken, Fukuoka-shi, Chūō-ku, Maizuru, 2 Chome−7−15, ＡＲＩＫＡＷＡ",33.591934,130.3912946,Fukuoka-shi,Japan,done
4288,Asaluyeh,Iran,"Asaluyeh, Bushehr Province, Iran",27.472075,52.6146057,Asaluyeh,Iran,done
1045,ARKHANGEL'SK,Russia,"Arkhangelsk, Arkhangelsk Oblast, Russia",64.54725069999999,40.5601553,Arkhangelsk,Russia,done
8016,Asamushi,Japan Honshu East Coast,"〒039-3501, 坂本-９-３０ 浅虫 青森市 青森県 039-3501, Japan",40.8893827,140.8617784,青森市,Japan,done
611,ARKLOW,Ireland,"Arklow, Co. Wicklow, Ireland",52.79769349999999,-6.1599293,Arklow,Ireland,done
6689,Asau Harbour,Samoa Islands,"Asau, Samoa",-13.5094357,-172.6353455,Asau,Samoa,done
1376,Arkona,Germany,"Arkona, Lambton Shores, ON N0M, Canada",43.075855,-81.83406699999999,Lambton Shores,Canada,done
3770,Ascension Island,Mid South Atlantic Islands,"Ascension Island, ASCN 1ZZ, Saint Helena, Ascension and Tristan da Cunha",-7.946716599999999,-14.3559158,,"Saint Helena, Ascension and Tristan da Cunha",done
8870,Armentieres Channel,Graham Island,,,,,,not_found
4072,Aseb,Eritrea,"Āssab, Eritrea",13.0139405,42.7369299,Āssab,Eritrea,done
4357A,Arnalapada,India West Coast,,,,,,not_found
4263,ASH SHUWAYKH,Kuwait,"Ash Shuwaikh, Tuwaiq, Riyadh 14923, Saudi Arabia",24.578414,46.5490218,Riyadh,Saudi Arabia,done
837,Arngerdharseyri,Iceland,,,,,,not_found
4170A,Ash Shuwaymiyah,Oman,,,,,,not_found
6186,Arno Bay,Australia South Coast,"Arno Bay SA 5603, Australia",-33.9093366,136.5689944,Arno Bay,Australia,done
1990,Ashdod,Israel,"Ashdod, Israel",31.804381,34.655314,Ashdod,Israel,done
3158A,Arnold's Cove,Newfoundland,"Arnold's Cove, NL, Canada",47.75744479999999,-53.9887437,Arnold's Cove,Canada,done
3307,Ashe Inlet,Labrador,"Baffin, Unorganized, NU, Canada",62.53333,-70.56,,Canada,done
0440A,Arnside,England,"Arnside, UK",54.203808,-2.832755,Arnside,United Kingdom,done
7621,Ashibe,Japan,"Dar es Salaam, Tanzania",-6.7630871,39.2803194,Dar es Salaam,Tanzania,done
6750,Arorae,Kiribati,"Arorae, Kiribati",-2.6333333,176.8166667,,Kiribati,done
6274,Ashmore Reef (West Islet),Australia North Coast,,,,,,not_found
1657A,Arradon,France,"Arradon, France",47.627666,-2.822817,Arradon,France,done
3504,Asilah,Morocco,"Asilah, Morocco",35.4646127,-6.0308654,Asilah,Morocco,done
1747,Arrifana,Portugal,"8670-156 Aljezur, Portugal",37.2928299,-8.864944099999999,Aljezur,Portugal,done
5450,Asimiro,Halmahera,"Asimiro, North Loloda, North Halmahera Regency, North Maluku, Indonesia",1.9675096,127.8193872,,Indonesia,done
401,Arrochar,Scotland,"Arrochar, UK",56.20097200000001,-4.745479,Arrochar,United Kingdom,done
1242,Askvoll,Norway,"Askvoll, Norway",61.3467485,5.062018999999999,Askvoll,Norway,done
1594,Arromanches,France,"14117 Arromanches, France",49.333333,-0.616667,Arromanches,France,done
3977,Assomption Island,Seychelles,"Assomption, Seychelles",-9.7367905,46.5114487,,Seychelles,done
2041B,Artigas,Antarctica,"Artigas Department, Uruguay",-30.4059907,-56.470944,,Uruguay,done
9228,Astoria (Tongue Point),United States,"Tongue Point, Astoria, OR 97103, USA",46.208731,-123.762191,Astoria,United States,done
6455,Astrolabe Road,New Zealand South Island,"Astrolabe Rd, Daceyville NSW 2032, Australia",-33.9278216,151.2229269,Daceyville,Australia,done
3619,Axim,Ghana,"Axim, Ghana",4.8665091,-2.240888,Axim,Ghana,done
4105,At Tur,Egypt,"At-Tur, Qesm Sharm Ash Sheikh, South Sinai Governorate, Egypt",28.539722,33.973333,,Egypt,done
1753A,Ayamonte,Spain,"21400 Ayamonte, Huelva, Spain",37.2141237,-7.4043413,Ayamonte,Spain,done
2205,ATAFONA,Brazil,"Atafona, São João da Barra - RJ, Brazil",-21.6268057,-41.020846,,Brazil,done
1950,Aydincik Koyu,Turkey,"Aydıncık, 07900 Aydıncık/Gazipaşa/Antalya, Turkey",36.302452,32.316187,Aydıncık Köyü,Turkey,done
5413,Atapupu,Timor,"Atapupu, Kakuluk Mesak, Kabupaten Belu, Nusa Tenggara Tim., Indonesia",-8.994297999999999,124.862,Atapupu,Indonesia,done
958,Ayon Island,Russia,"Ayon Island, Chukotka Autonomous Okrug, Russia, 689425",69.75,168.5,,Russia,done
9586,Atico,Peru,"Atico, Peru",-16.225571,-73.613171,Atico,Peru,done
413,Ayr,Scotland,"648 Broadway #808, New York, NY 10012, USA",40.726579,-73.99531250000001,New York,United States,done
5026,Atimonan,Philippine Islands,"Atimonan, Quezon, Philippines",13.9966108,121.9180499,Atimonan,Philippines,done
7987,Ayukawa,Japan Honshu East Coast,"Ayukawa, Tanabe, Wakayama Prefecture 646-1101, Japan",33.7272957,135.4823084,Tanabe,Japan,done
2736,Atlantic City,United States,"Atlantic City, NJ, USA",39.3642834,-74.4229266,Atlantic City,United States,done
1968,Ayvalik,Turkey,"Ayvalık, 10400 Ayvalık/Balıkesir Province, Turkey",39.319185,26.692387,Ayvalık,Turkey,done
2234,Atol Das Rocas,Brazil,"Rocas Atoll, State of Rio Grande do Norte, Brazil",-3.8667783,-33.8020459,,Brazil,done
4249,Az Zallaq,Bahrain,"105 Zallaq Highway,Building 2015, Block 1055, Zallaq, Manama 555, Bahrain",26.053197,50.48458,Manama,Bahrain,done
6400,AUCKLAND,New Zealand North Island,"Auckland, New Zealand",-36.8484597,174.7633315,Auckland,New Zealand,done
5516,Babo,Papua,"951 34 Báb, Slovakia",48.3103344,17.8682559,Báb,Slovakia,done
1643,Audierne,France,"29770 Audierne, France",48.021938,-4.538539999999999,Audierne,France,done
